boundary_scope,primary_biome,metric,analysis_window,from_t0,from_t1,to_t0,to_t1,contains_diagnostic_interval,from_stage,to_stage,cells,source_cells,source_transition_fraction
single_biome_sensitivity,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,inactive,inactive,5216,6412,0.81347473487211475
single_biome_sensitivity,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,inactive,replenishment_dominant,1195,6412,0.18636930754834685
single_biome_sensitivity,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,mixed,consolidation_dominant,5,26,0.19230769230769232
single_biome_sensitivity,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,mixed,mixed,2,26,0.076923076923076927
single_biome_sensitivity,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,mixed,replenishment_dominant,19,26,0.73076923076923073
single_biome_sensitivity,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,consolidation_dominant,27,7453,0.0036227022675432712
single_biome_sensitivity,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,inactive,319,7453,0.042801556420233464
single_biome_sensitivity,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,mixed,42,7453,0.0056353146384006438
single_biome_sensitivity,Amazon,cr_balance_index,primary,1985,1990,1990,1995,0,replenishment_dominant,replenishment_dominant,7065,7453,0.94794042667382261
single_biome_sensitivity,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,consolidation_dominant,consolidation_dominant,20,44,0.45454545454545453
single_biome_sensitivity,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,consolidation_dominant,inactive,2,44,0.045454545454545456
single_biome_sensitivity,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,consolidation_dominant,mixed,9,44,0.20454545454545456
single_biome_sensitivity,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,consolidation_dominant,replenishment_dominant,13,44,0.29545454545454547
single_biome_sensitivity,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,inactive,inactive,4503,5535,0.81355013550135502
single_biome_sensitivity,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,inactive,replenishment_dominant,1032,5535,0.18644986449864498
single_biome_sensitivity,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,mixed,consolidation_dominant,9,49,0.18367346938775511
single_biome_sensitivity,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,mixed,mixed,13,49,0.26530612244897961
single_biome_sensitivity,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,mixed,replenishment_dominant,27,49,0.55102040816326525
single_biome_sensitivity,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,replenishment_dominant,consolidation_dominant,24,8292,0.0028943560057887118
single_biome_sensitivity,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,replenishment_dominant,inactive,421,8292,0.05077182826821032
single_biome_sensitivity,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,replenishment_dominant,mixed,71,8292,0.0085624698504582729
single_biome_sensitivity,Amazon,cr_balance_index,primary,1990,1995,1995,2000,0,replenishment_dominant,replenishment_dominant,7776,8292,0.93777134587554267
single_biome_sensitivity,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,consolidation_dominant,consolidation_dominant,28,53,0.52830188679245282
single_biome_sensitivity,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,consolidation_dominant,mixed,12,53,0.22641509433962265
single_biome_sensitivity,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,consolidation_dominant,replenishment_dominant,13,53,0.24528301886792453
single_biome_sensitivity,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,inactive,consolidation_dominant,1,4926,0.00020300446609825416
single_biome_sensitivity,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,inactive,inactive,3730,4926,0.75720665854648805
single_biome_sensitivity,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,inactive,replenishment_dominant,1195,4926,0.24259033698741372
single_biome_sensitivity,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,mixed,consolidation_dominant,52,93,0.55913978494623651
single_biome_sensitivity,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,mixed,mixed,23,93,0.24731182795698925
single_biome_sensitivity,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,mixed,replenishment_dominant,18,93,0.19354838709677419
single_biome_sensitivity,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,replenishment_dominant,consolidation_dominant,134,8848,0.015144665461121157
single_biome_sensitivity,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,replenishment_dominant,inactive,381,8848,0.043060578661844484
single_biome_sensitivity,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,replenishment_dominant,mixed,183,8848,0.020682640144665462
single_biome_sensitivity,Amazon,cr_balance_index,primary,1995,2000,2000,2005,0,replenishment_dominant,replenishment_dominant,8150,8848,0.92111211573236895
single_biome_sensitivity,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,consolidation_dominant,consolidation_dominant,185,215,0.86046511627906974
single_biome_sensitivity,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,consolidation_dominant,mixed,17,215,0.079069767441860464
single_biome_sensitivity,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,consolidation_dominant,replenishment_dominant,13,215,0.060465116279069767
single_biome_sensitivity,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,inactive,inactive,3480,4111,0.84650936511797614
single_biome_sensitivity,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,inactive,replenishment_dominant,631,4111,0.15349063488202383
single_biome_sensitivity,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,mixed,consolidation_dominant,158,218,0.72477064220183485
single_biome_sensitivity,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,mixed,mixed,39,218,0.17889908256880735
single_biome_sensitivity,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,mixed,replenishment_dominant,21,218,0.096330275229357804
single_biome_sensitivity,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,replenishment_dominant,consolidation_dominant,259,9376,0.027623720136518773
single_biome_sensitivity,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,replenishment_dominant,inactive,421,9376,0.044901877133105804
single_biome_sensitivity,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,replenishment_dominant,mixed,276,9376,0.029436860068259386
single_biome_sensitivity,Amazon,cr_balance_index,primary,2000,2005,2005,2010,0,replenishment_dominant,replenishment_dominant,8420,9376,0.898037542662116
single_biome_sensitivity,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,consolidation_dominant,consolidation_dominant,538,602,0.89368770764119598
single_biome_sensitivity,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,consolidation_dominant,mixed,41,602,0.068106312292358806
single_biome_sensitivity,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,consolidation_dominant,replenishment_dominant,23,602,0.038205980066445183
single_biome_sensitivity,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,inactive,consolidation_dominant,2,3901,0.0005126890540886952
single_biome_sensitivity,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,inactive,inactive,3262,3901,0.83619584721866191
single_biome_sensitivity,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,inactive,replenishment_dominant,637,3901,0.16329146372724943
single_biome_sensitivity,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,mixed,consolidation_dominant,217,332,0.65361445783132532
single_biome_sensitivity,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,mixed,mixed,62,332,0.18674698795180722
single_biome_sensitivity,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,mixed,replenishment_dominant,53,332,0.15963855421686746
single_biome_sensitivity,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,replenishment_dominant,consolidation_dominant,398,9085,0.043808475509080902
single_biome_sensitivity,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,replenishment_dominant,inactive,491,9085,0.054045129334067146
single_biome_sensitivity,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,replenishment_dominant,mixed,341,9085,0.037534397358282887
single_biome_sensitivity,Amazon,cr_balance_index,primary,2005,2010,2010,2015,0,replenishment_dominant,replenishment_dominant,7855,9085,0.86461199779856912
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,consolidation_dominant,consolidation_dominant,865,1155,0.74891774891774887
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,consolidation_dominant,inactive,1,1155,0.0008658008658008658
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,consolidation_dominant,mixed,184,1155,0.15930735930735931
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,consolidation_dominant,replenishment_dominant,105,1155,0.090909090909090912
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,inactive,consolidation_dominant,2,3753,0.0005329070077271516
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,inactive,inactive,3016,3753,0.80362376765254462
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,inactive,replenishment_dominant,735,3753,0.19584332533972823
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,mixed,consolidation_dominant,138,444,0.3108108108108108
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,mixed,inactive,1,444,0.0022522522522522522
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,mixed,mixed,145,444,0.32657657657657657
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,mixed,replenishment_dominant,160,444,0.36036036036036034
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,replenishment_dominant,consolidation_dominant,148,8568,0.01727357609710551
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,replenishment_dominant,inactive,427,8568,0.049836601307189546
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,replenishment_dominant,mixed,303,8568,0.035364145658263305
single_biome_sensitivity,Amazon,cr_balance_index,primary,2010,2015,2015,2020,0,replenishment_dominant,replenishment_dominant,7690,8568,0.89752567693744167
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,consolidation_dominant,consolidation_dominant,11,29,0.37931034482758619
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,consolidation_dominant,mixed,5,29,0.17241379310344829
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,consolidation_dominant,replenishment_dominant,13,29,0.44827586206896552
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,inactive,consolidation_dominant,1,6412,0.00015595757953836556
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,inactive,inactive,5216,6412,0.81347473487211475
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,inactive,replenishment_dominant,1195,6412,0.18636930754834685
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,mixed,consolidation_dominant,5,26,0.19230769230769232
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,mixed,mixed,2,26,0.076923076923076927
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,mixed,replenishment_dominant,19,26,0.73076923076923073
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,replenishment_dominant,consolidation_dominant,27,7453,0.0036227022675432712
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,replenishment_dominant,inactive,319,7453,0.042801556420233464
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,replenishment_dominant,mixed,42,7453,0.0056353146384006438
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1985,1990,1990,1995,0,replenishment_dominant,replenishment_dominant,7065,7453,0.94794042667382261
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,consolidation_dominant,consolidation_dominant,20,44,0.45454545454545453
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,consolidation_dominant,inactive,2,44,0.045454545454545456
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,consolidation_dominant,mixed,9,44,0.20454545454545456
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,consolidation_dominant,replenishment_dominant,13,44,0.29545454545454547
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,inactive,inactive,4503,5535,0.81355013550135502
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,inactive,replenishment_dominant,1032,5535,0.18644986449864498
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,mixed,consolidation_dominant,9,49,0.18367346938775511
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,mixed,mixed,13,49,0.26530612244897961
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,mixed,replenishment_dominant,27,49,0.55102040816326525
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,replenishment_dominant,consolidation_dominant,24,8292,0.0028943560057887118
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,replenishment_dominant,inactive,421,8292,0.05077182826821032
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,replenishment_dominant,mixed,71,8292,0.0085624698504582729
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1990,1995,1995,2000,0,replenishment_dominant,replenishment_dominant,7776,8292,0.93777134587554267
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,consolidation_dominant,consolidation_dominant,28,53,0.52830188679245282
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,consolidation_dominant,mixed,12,53,0.22641509433962265
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,consolidation_dominant,replenishment_dominant,13,53,0.24528301886792453
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,inactive,consolidation_dominant,1,4926,0.00020300446609825416
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,inactive,inactive,3730,4926,0.75720665854648805
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,inactive,replenishment_dominant,1195,4926,0.24259033698741372
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,mixed,consolidation_dominant,52,93,0.55913978494623651
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,mixed,mixed,23,93,0.24731182795698925
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,mixed,replenishment_dominant,18,93,0.19354838709677419
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,replenishment_dominant,consolidation_dominant,134,8848,0.015144665461121157
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,replenishment_dominant,inactive,381,8848,0.043060578661844484
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,replenishment_dominant,mixed,183,8848,0.020682640144665462
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,1995,2000,2000,2005,0,replenishment_dominant,replenishment_dominant,8150,8848,0.92111211573236895
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,consolidation_dominant,consolidation_dominant,185,215,0.86046511627906974
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,consolidation_dominant,mixed,17,215,0.079069767441860464
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,consolidation_dominant,replenishment_dominant,13,215,0.060465116279069767
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,inactive,inactive,3480,4111,0.84650936511797614
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,inactive,replenishment_dominant,631,4111,0.15349063488202383
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,mixed,consolidation_dominant,158,218,0.72477064220183485
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,mixed,mixed,39,218,0.17889908256880735
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,mixed,replenishment_dominant,21,218,0.096330275229357804
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,replenishment_dominant,consolidation_dominant,259,9376,0.027623720136518773
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,replenishment_dominant,inactive,421,9376,0.044901877133105804
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,replenishment_dominant,mixed,276,9376,0.029436860068259386
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2000,2005,2005,2010,0,replenishment_dominant,replenishment_dominant,8420,9376,0.898037542662116
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2005,2010,2010,2015,0,consolidation_dominant,consolidation_dominant,538,602,0.89368770764119598
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2005,2010,2010,2015,0,consolidation_dominant,mixed,41,602,0.068106312292358806
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2005,2010,2010,2015,0,consolidation_dominant,replenishment_dominant,23,602,0.038205980066445183
single_biome_sensitivity,Amazon,cr_balance_index,full_observed,2005,2010,2010,2015,0,inactive,consolidation_dominant,2,3901,0.0005126890540886952
