comparison_grid,comparison_effect,support_scope,t0,t1,interval,diagnostic_interval,metric,weighted_ks_distance,weighted_ks_threshold,weighted_ks_pass,canonical_defined_support_fraction,alternative_defined_support_fraction,defined_support_fraction_absolute_difference,defined_support_fraction_threshold,defined_support_fraction_pass,distribution_criterion_pass
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2010,2015,2010_2015,0,consolidation_rate_initial_pasture,0.03464541325906767,0.1,True,0.8386837467335262,0.8185380439257205,0.0201457028078057,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2010,2015,2010_2015,0,replenishment_rate_initial_native,0.024905062345571355,0.1,True,0.9997589293269804,0.9985809260966227,0.0011780032303576604,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2010,2015,2010_2015,0,nat_tmp_intensity_initial_native,0.05973291830685845,0.1,True,0.9997589293269804,0.9985809260966227,0.0011780032303576604,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2015,2020,2015_2020,0,consolidation_density_per_10kha,0.051152416305386916,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2015,2020,2015_2020,0,replenishment_density_per_10kha,0.04603379129300775,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2015,2020,2015_2020,0,nat_tmp_density_per_10kha,0.06973139779744386,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2015,2020,2015_2020,0,net_cr_balance_density_per_10kha,0.03790144319468569,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2015,2020,2015_2020,0,cr_balance_index,0.03191073902963659,0.1,True,0.8520229548360293,0.8103698095949358,0.04165314524109354,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2015,2020,2015_2020,0,consolidation_rate_initial_pasture,0.03252239185935385,0.1,True,0.8501747575056933,0.8093752062879336,0.04079955121775969,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2015,2020,2015_2020,0,replenishment_rate_initial_native,0.044266024842992774,0.1,True,0.9997991085044662,0.9975909690061261,0.0022081394983400893,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2015,2020,2015_2020,0,nat_tmp_intensity_initial_native,0.06899036073099318,0.1,True,0.9997991085044662,0.9975909690061261,0.0022081394983400893,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2015,2020,2015_2020,0,consolidation_density_per_10kha,0.05947037659146004,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2015,2020,2015_2020,0,replenishment_density_per_10kha,0.05930238982862743,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2015,2020,2015_2020,0,nat_tmp_density_per_10kha,0.07624690318781824,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2015,2020,2015_2020,0,net_cr_balance_density_per_10kha,0.04797289528984372,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2015,2020,2015_2020,0,cr_balance_index,0.03271082554791205,0.1,True,0.8520229548360293,0.7969757453936801,0.0550472094423492,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2015,2020,2015_2020,0,consolidation_rate_initial_pasture,0.033454674559357245,0.1,True,0.8501747575056933,0.7961796725692749,0.05399508493641836,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2015,2020,2015_2020,0,replenishment_rate_initial_native,0.056871756085487,0.1,True,0.9997991085044662,0.9967155643820035,0.0030835441224627003,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2015,2020,2015_2020,0,nat_tmp_intensity_initial_native,0.07520977325912581,0.1,True,0.9997991085044662,0.9967155643820035,0.0030835441224627003,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2015,2020,2015_2020,0,consolidation_density_per_10kha,0.03733792389725621,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2015,2020,2015_2020,0,replenishment_density_per_10kha,0.025619147053152463,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2015,2020,2015_2020,0,nat_tmp_density_per_10kha,0.05920788152442402,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2015,2020,2015_2020,0,net_cr_balance_density_per_10kha,0.022869804681177497,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2015,2020,2015_2020,0,cr_balance_index,0.029503515024786486,0.1,True,0.8520229548360293,0.8309467195731647,0.021076235262864618,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2015,2020,2015_2020,0,consolidation_rate_initial_pasture,0.02998490978991275,0.1,True,0.8501747575056933,0.829743777681891,0.020430979823802264,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2015,2020,2015_2020,0,replenishment_rate_initial_native,0.024604695189705345,0.1,True,0.9997991085044662,0.9985624700782882,0.0012366384261779384,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2015,2020,2015_2020,0,nat_tmp_intensity_initial_native,0.05880392352833652,0.1,True,0.9997991085044662,0.9985624700782882,0.0012366384261779384,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2020,2025,2020_2025,1,consolidation_density_per_10kha,0.05801195964769845,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2020,2025,2020_2025,1,replenishment_density_per_10kha,0.05068265736055892,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2020,2025,2020_2025,1,nat_tmp_density_per_10kha,0.06688414438458423,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2020,2025,2020_2025,1,net_cr_balance_density_per_10kha,0.048524389801160805,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2020,2025,2020_2025,1,cr_balance_index,0.037379676968138875,0.1,True,0.8859335258169083,0.8390180716324056,0.046915454184502714,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2020,2025,2020_2025,1,consolidation_rate_initial_pasture,0.04030498884583522,0.1,True,0.8637550528901727,0.820971162645708,0.04278389024446472,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2020,2025,2020_2025,1,replenishment_rate_initial_native,0.04883073152324707,0.1,True,0.9997991085044662,0.9975702867001283,0.0022288218043379215,0.05,True,True
hex10k_base,finer_scale_10k,primary_ge_50pct,2020,2025,2020_2025,1,nat_tmp_intensity_initial_native,0.06595897482801683,0.1,True,0.9997991085044662,0.9975702867001283,0.0022288218043379215,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2020,2025,2020_2025,1,consolidation_density_per_10kha,0.06589973688727002,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2020,2025,2020_2025,1,replenishment_density_per_10kha,0.06410302957640841,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2020,2025,2020_2025,1,nat_tmp_density_per_10kha,0.07337844548162786,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2020,2025,2020_2025,1,net_cr_balance_density_per_10kha,0.059782571476140745,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2020,2025,2020_2025,1,cr_balance_index,0.03829419569199538,0.1,True,0.8859335258169083,0.8254886386147007,0.06044488720220764,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2020,2025,2020_2025,1,consolidation_rate_initial_pasture,0.041169180792409776,0.1,True,0.8637550528901727,0.8076284084135902,0.056126644476582555,0.05,False,False
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2020,2025,2020_2025,1,replenishment_rate_initial_native,0.06156502286882251,0.1,True,0.9997991085044662,0.9966953053859838,0.003103803118482351,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_25pct,2020,2025,2020_2025,1,nat_tmp_intensity_initial_native,0.07216714694850235,0.1,True,0.9997991085044662,0.9966953053859838,0.003103803118482351,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2020,2025,2020_2025,1,consolidation_density_per_10kha,0.04486594101317021,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2020,2025,2020_2025,1,replenishment_density_per_10kha,0.03037275112368812,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2020,2025,2020_2025,1,nat_tmp_density_per_10kha,0.05623386760037585,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2020,2025,2020_2025,1,net_cr_balance_density_per_10kha,0.03178730442417055,0.1,True,1.0,1.0,0.0,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2020,2025,2020_2025,1,cr_balance_index,0.034643315605217107,0.1,True,0.8859335258169083,0.8594943151905061,0.0264392106264022,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2020,2025,2020_2025,1,consolidation_rate_initial_pasture,0.037702779915870066,0.1,True,0.8637550528901727,0.8413057024164534,0.02244935047371932,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2020,2025,2020_2025,1,replenishment_rate_initial_native,0.02930485426482965,0.1,True,0.9997991085044662,0.9985410896681984,0.0012580188362677491,0.05,True,True
hex10k_base,finer_scale_10k,sensitivity_ge_75pct,2020,2025,2020_2025,1,nat_tmp_intensity_initial_native,0.055628828308249334,0.1,True,0.9997991085044662,0.9985410896681984,0.0012580188362677491,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1985,1990,1985_1990,0,consolidation_density_per_10kha,0.00931253969644874,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1985,1990,1985_1990,0,replenishment_density_per_10kha,0.029694093804923827,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1985,1990,1985_1990,0,nat_tmp_density_per_10kha,0.010312935257404954,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1985,1990,1985_1990,0,net_cr_balance_density_per_10kha,0.028914668130673893,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1985,1990,1985_1990,0,cr_balance_index,0.004243720001674722,0.1,True,0.7081843376977046,0.7322377121370158,0.024053374439311215,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1985,1990,1985_1990,0,consolidation_rate_initial_pasture,0.0038348286749630978,0.1,True,0.6597693692532077,0.6852047959448185,0.025435426691610807,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1985,1990,1985_1990,0,replenishment_rate_initial_native,0.029941186213515658,0.1,True,0.9998392869263782,0.9988434305234632,0.0009958564029149963,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1985,1990,1985_1990,0,nat_tmp_intensity_initial_native,0.010470703198599218,0.1,True,0.9998392869263782,0.9988434305234632,0.0009958564029149963,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_25pct,1985,1990,1985_1990,0,consolidation_density_per_10kha,0.0023547739582955307,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_25pct,1985,1990,1985_1990,0,replenishment_density_per_10kha,0.006195872765034194,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_25pct,1985,1990,1985_1990,0,nat_tmp_density_per_10kha,0.003641460103850136,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_25pct,1985,1990,1985_1990,0,net_cr_balance_density_per_10kha,0.005934738106864401,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_25pct,1985,1990,1985_1990,0,cr_balance_index,0.004372259702991488,0.1,True,0.7081843376977046,0.7059885089651454,0.0021958287325591908,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_25pct,1985,1990,1985_1990,0,consolidation_rate_initial_pasture,0.003912337279457168,0.1,True,0.6597693692532077,0.6605172788670929,0.000747909613885156,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_25pct,1985,1990,1985_1990,0,replenishment_rate_initial_native,0.006725883165132673,0.1,True,0.9998392869263782,0.9979558575580451,0.0018834293683331893,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_25pct,1985,1990,1985_1990,0,nat_tmp_intensity_initial_native,0.003320093216026443,0.1,True,0.9998392869263782,0.9979558575580451,0.0018834293683331893,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_75pct,1985,1990,1985_1990,0,consolidation_density_per_10kha,0.01942842169723824,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_75pct,1985,1990,1985_1990,0,replenishment_density_per_10kha,0.06044600097506281,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_75pct,1985,1990,1985_1990,0,nat_tmp_density_per_10kha,0.021937343035062784,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_75pct,1985,1990,1985_1990,0,net_cr_balance_density_per_10kha,0.05938902661368317,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_75pct,1985,1990,1985_1990,0,cr_balance_index,0.00525808691885199,0.1,True,0.7081843376977046,0.7638811798101297,0.05569684211242509,0.05,False,False
hex20k_shift,zoning_shift_20k,sensitivity_ge_75pct,1985,1990,1985_1990,0,consolidation_rate_initial_pasture,0.005003729235076304,0.1,True,0.6597693692532077,0.7148653682578445,0.0550959990046368,0.05,False,False
hex20k_shift,zoning_shift_20k,sensitivity_ge_75pct,1985,1990,1985_1990,0,replenishment_rate_initial_native,0.06026192038146344,0.1,True,0.9998392869263782,0.9997524022482793,8.688467809891964e-05,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_75pct,1985,1990,1985_1990,0,nat_tmp_intensity_initial_native,0.02197159004657756,0.1,True,0.9998392869263782,0.9997524022482793,8.688467809891964e-05,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1990,1995,1990_1995,0,consolidation_density_per_10kha,0.01184757825698024,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1990,1995,1990_1995,0,replenishment_density_per_10kha,0.029277596453005095,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1990,1995,1990_1995,0,nat_tmp_density_per_10kha,0.009733473811728177,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1990,1995,1990_1995,0,net_cr_balance_density_per_10kha,0.02709076290164203,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1990,1995,1990_1995,0,cr_balance_index,0.005296824704498881,0.1,True,0.7518582364183602,0.7763384328656313,0.024480196447271063,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1990,1995,1990_1995,0,consolidation_rate_initial_pasture,0.005726536449662811,0.1,True,0.7180280258920672,0.7420899334727066,0.02406190758063942,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1990,1995,1990_1995,0,replenishment_rate_initial_native,0.029553003534563915,0.1,True,0.999799107744905,0.9987797568327491,0.0010193509121558808,0.05,True,True
hex20k_shift,zoning_shift_20k,primary_ge_50pct,1990,1995,1990_1995,0,nat_tmp_intensity_initial_native,0.010680557496568599,0.1,True,0.999799107744905,0.9987797568327491,0.0010193509121558808,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_25pct,1990,1995,1990_1995,0,consolidation_density_per_10kha,0.0028884369009709587,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_25pct,1990,1995,1990_1995,0,replenishment_density_per_10kha,0.005586368200422687,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_25pct,1990,1995,1990_1995,0,nat_tmp_density_per_10kha,0.003122047244733084,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_25pct,1990,1995,1990_1995,0,net_cr_balance_density_per_10kha,0.0057295342036604024,0.1,True,1.0,1.0,0.0,0.05,True,True
hex20k_shift,zoning_shift_20k,sensitivity_ge_25pct,1990,1995,1990_1995,0,cr_balance_index,0.005198701125822769,0.1,True,0.7518582364183602,0.7486748791986386,0.0031833572197216276,0.05,True,True
